frame,player_number,x1,y1,x2,y2
68,ID 90,554,387,608,460
68,Player 8,836,119,853,165
68,Player 15,660,241,690,315
68,Player 7,1040,319,1083,404
68,ID 129,358,454,385,514
69,Player 5,851,226,879,292
69,Player 21,78,286,107,372
69,Player 3,957,383,1006,474
69,Player 4,622,371,666,447
69,Player 14,327,454,383,555
69,Player 13,502,182,531,252
69,Player 16,437,181,460,245
69,Player 11,664,124,686,179
69,Player 18,294,399,336,496
69,Player 1,1097,170,1130,217
69,ID 90,556,387,612,460
69,Player 8,829,120,847,165
69,Player 15,651,243,681,316
69,Player 7,1032,321,1076,406
70,Player 5,844,228,872,293
70,Player 21,70,287,98,373
70,Player 3,952,383,1003,475
70,Player 4,621,369,668,450
70,Player 14,326,452,382,556
70,Player 13,493,183,522,253
70,Player 16,428,182,451,246
70,Player 11,657,125,679,179
70,Player 18,285,399,327,494
70,Player 1,1092,170,1127,219
70,ID 90,557,386,613,459
70,Player 8,822,121,841,166
70,Player 15,643,245,673,317
70,Player 7,1026,323,1071,408
71,Player 5,836,229,865,294
71,Player 21,60,287,89,373
71,Player 3,948,383,999,475
71,Player 4,622,366,668,447
71,Player 14,322,453,377,558
71,Player 13,483,183,513,254
71,Player 16,418,182,441,246
71,Player 11,649,126,671,179
71,Player 18,275,398,318,494
71,Player 1,1089,171,1123,217
71,ID 90,556,385,614,458
71,Player 8,815,122,834,168
71,Player 15,634,246,663,318
71,Player 7,1021,324,1067,409
72,Player 5,828,231,857,295
72,Player 21,50,288,79,375
72,Player 3,945,383,997,475
72,Player 4,624,364,669,442
72,Player 14,317,454,371,559
72,Player 13,475,184,504,254
72,Player 16,407,182,431,247
72,Player 11,641,126,664,180
72,Player 18,265,397,309,494
72,Player 1,1085,172,1120,219
72,ID 90,563,384,614,447
72,Player 8,807,122,827,169
72,Player 15,625,246,655,318
72,Player 7,1015,324,1064,410
73,Player 5,821,234,849,295
73,Player 21,40,289,70,376
73,Player 3,948,384,999,475
73,Player 4,627,362,672,442
73,Player 14,310,456,364,561
73,Player 13,465,184,494,255
73,Player 16,397,182,420,247
73,Player 11,633,126,657,180
73,Player 18,256,395,301,495
73,Player 1,1086,173,1121,221
73,ID 90,560,383,614,449
73,Player 8,800,123,820,169
73,Player 15,616,246,645,319
73,Player 7,1009,326,1059,410
74,Player 5,813,236,840,296
74,Player 21,30,290,60,377
74,Player 3,950,386,1001,475
74,Player 4,629,361,674,443
74,Player 14,303,458,356,562
74,Player 13,455,185,484,256
74,Player 16,387,183,410,247
74,Player 11,625,126,648,181
74,Player 18,247,395,292,495
74,Player 1,1082,174,1115,222
74,ID 90,552,383,610,454
74,Player 8,793,123,813,170
74,Player 15,607,247,636,321
74,Player 7,1005,327,1055,411
74,ID 138,777,256,810,330
75,Player 5,805,238,832,297
75,Player 21,19,291,51,378
75,Player 3,945,384,998,475
75,Player 4,626,359,672,444
75,Player 14,295,458,349,563
75,Player 13,445,185,474,257
75,Player 16,376,183,400,248
75,Player 11,617,126,640,181
75,Player 18,238,391,284,492
75,Player 1,1078,175,1111,222
75,ID 90,548,384,607,455
75,Player 8,786,124,807,171
75,Player 15,597,247,627,324
75,Player 7,1001,328,1051,411
75,ID 138,769,257,803,331
76,Player 5,796,240,824,298
76,Player 21,9,292,42,380
76,Player 3,940,382,995,475
76,Player 4,624,358,670,442
76,Player 14,288,460,342,564
76,Player 13,435,185,464,257
76,Player 16,366,183,389,248
76,Player 11,608,127,632,181
76,Player 18,230,391,275,489
76,Player 1,1073,174,1107,221
76,ID 90,549,385,606,455
76,Player 8,780,124,801,172
76,Player 15,588,249,618,325
76,Player 7,998,329,1048,412
76,ID 138,761,257,795,332
77,Player 5,788,240,817,299
77,Player 21,1,293,34,381
77,Player 3,933,381,989,476
77,Player 4,624,356,669,438
77,Player 14,281,461,336,565
77,Player 13,425,186,453,258
77,Player 16,355,183,378,248
77,Player 11,600,126,623,181
77,Player 18,222,391,267,486
77,Player 1,1068,173,1103,221
77,ID 90,548,385,605,456
77,Player 8,772,124,794,172
77,Player 15,578,250,608,326
77,Player 7,993,328,1043,412
77,ID 138,753,258,788,332
78,Player 5,779,240,810,300
78,Player 21,0,294,28,382
78,Player 3,928,380,985,476
78,Player 4,628,354,672,437
78,Player 14,276,471,327,565
78,Player 13,414,186,443,258
78,Player 16,345,183,368,249
78,Player 11,592,126,615,181
78,Player 18,214,393,258,486
78,Player 1,1063,173,1100,222
78,ID 90,545,385,602,457
78,Player 8,765,124,787,172
78,Player 15,568,252,599,328
78,Player 7,988,328,1038,413
78,ID 129,301,464,331,525
78,ID 138,746,258,780,332
79,Player 5,772,240,804,301
79,Player 21,0,295,23,384
79,Player 3,925,380,980,476
79,Player 4,629,354,672,436
79,Player 14,271,466,325,564
79,Player 13,404,186,432,259
79,Player 16,334,183,357,249
79,Player 11,584,127,607,181
79,Player 18,207,395,251,487
79,Player 1,1059,173,1097,223
79,ID 90,543,385,601,456
79,Player 8,758,124,780,173
79,Player 15,559,253,589,328
79,Player 7,983,328,1035,416
79,ID 129,295,464,326,526
79,ID 138,739,258,774,332
80,Player 5,764,240,798,302
80,Player 21,0,296,16,386
80,Player 3,922,380,976,476
80,Player 4,628,353,672,437
80,Player 14,267,465,322,565
80,Player 13,393,187,421,259
80,Player 16,323,184,347,250
80,Player 11,575,127,598,181
80,Player 18,199,395,244,488
80,Player 1,1056,173,1096,225
80,ID 90,540,384,598,456
80,Player 8,751,124,774,174
80,Player 15,550,254,581,329
80,Player 7,980,329,1033,419
80,Player 9,564,383,602,437
80,ID 142,1248,307,1273,383
81,Player 5,759,241,794,304
81,Player 3,919,379,972,475
81,Player 4,631,352,673,431
81,Player 14,265,463,320,567
81,Player 13,381,188,410,260
81,Player 16,313,184,337,250
81,Player 11,568,127,590,182
81,Player 18,191,394,237,489
81,Player 1,1055,173,1094,224
81,ID 90,545,384,602,455
81,Player 8,744,125,766,174
81,Player 15,542,254,573,330
81,Player 7,979,331,1031,420
81,Player 9,563,382,600,436
81,ID 142,1239,308,1265,384
82,Player 5,753,242,788,304
82,Player 3,915,378,968,474
82,Player 4,636,352,677,427
82,Player 14,259,462,316,568
82,Player 13,370,189,399,260
82,Player 16,303,184,328,250
82,Player 11,559,128,581,182
82,Player 18,182,392,230,490
82,Player 1,1055,174,1093,224
82,ID 90,548,385,604,454
82,Player 8,738,127,760,174
82,Player 15,534,255,566,333
82,Player 7,979,333,1029,421
82,ID 142,1228,310,1255,385
83,Player 5,748,243,784,305
83,Player 3,912,377,965,474
83,Player 4,636,352,677,428
83,Player 14,253,460,310,569
83,Player 13,360,188,389,261
83,Player 16,292,184,317,250
83,Player 11,550,128,572,182
83,Player 18,173,390,222,488
83,Player 1,1052,172,1090,224
83,ID 90,551,385,607,454
83,Player 8,731,128,752,175
83,Player 15,525,255,557,334
83,Player 7,976,334,1026,422
83,ID 142,1218,311,1244,386
84,Player 5,743,244,779,305
84,Player 3,909,376,961,474
84,Player 4,635,353,676,429
84,Player 14,246,459,304,571
84,Player 13,349,189,378,262
84,Player 16,282,184,307,250
84,Player 11,540,128,562,183
84,Player 18,166,388,214,485
84,Player 1,1048,170,1087,224
84,ID 90,555,385,611,456
84,Player 8,723,127,745,174
84,Player 15,517,256,548,336
84,Player 7,972,336,1021,422
84,ID 142,1207,311,1234,387
85,Player 5,736,243,773,305
85,Player 3,907,376,957,474
85,Player 4,631,352,674,429
85,Player 14,238,458,297,571
85,Player 13,339,189,368,263
85,Player 16,271,184,297,251
85,Player 11,531,128,553,183
85,Player 18,158,387,206,483
85,Player 1,1043,169,1084,226
85,ID 90,553,383,612,457
85,Player 8,715,127,737,176
85,Player 15,508,257,538,337
85,Player 7,966,336,1017,423
85,ID 142,1197,312,1225,388
86,Player 5,730,244,768,306
86,Player 3,906,378,954,473
86,Player 4,630,350,675,428
86,Player 14,232,458,291,571
86,Player 13,329,190,358,264
86,Player 16,260,184,286,251
86,Player 11,522,129,544,184
86,Player 18,151,387,199,482
86,Player 1,1039,169,1081,227
86,ID 90,551,380,610,456
86,Player 8,706,127,730,178
86,Player 15,498,258,529,338
86,Player 7,962,337,1015,427
86,ID 142,1186,313,1214,389
87,Player 5,723,244,763,307
87,Player 3,904,378,952,473
87,Player 4,629,349,673,424
87,Player 14,227,460,285,570
87,Player 13,318,190,346,265
87,Player 16,250,184,276,251
87,Player 11,512,129,535,184
87,Player 18,145,388,192,483
87,Player 1,1036,169,1078,228
87,ID 90,551,379,612,456
87,Player 8,698,127,723,179
87,Player 15,489,260,518,338
87,Player 7,958,337,1013,428
87,ID 142,1175,314,1203,390
88,Player 5,716,244,758,309
88,Player 3,901,380,949,473
88,Player 4,630,348,675,423
88,Player 14,222,462,278,571
88,Player 13,307,190,335,265
88,Player 16,238,184,264,251
88,Player 11,503,129,526,184
88,Player 18,139,389,185,482
88,Player 1,1036,169,1077,229
88,ID 90,551,378,614,458
88,Player 8,691,127,716,179
88,Player 15,479,260,509,339
88,Player 7,957,337,1012,428
88,ID 142,1165,315,1193,389
89,Player 5,711,246,753,310
89,Player 3,897,378,944,472
89,Player 4,633,348,679,424
89,Player 14,218,462,274,571
89,Player 13,295,191,323,265
89,Player 16,225,184,251,251
89,Player 11,493,129,516,184
89,Player 18,130,389,177,484
89,Player 1,1033,171,1072,229
89,ID 90,552,378,615,459
89,Player 8,683,128,708,179
89,Player 15,469,259,499,338
89,Player 7,959,337,1011,428
89,ID 142,1154,317,1181,385
90,Player 5,707,248,748,309
90,Player 3,889,376,937,472
90,Player 4,635,348,680,424
90,Player 14,214,462,268,572
90,Player 13,282,190,311,266
90,Player 16,213,184,239,251
90,Player 11,481,128,505,184
90,Player 18,120,389,166,485
90,Player 1,1031,172,1068,229
90,ID 90,555,378,617,460
90,Player 8,677,129,701,179
90,Player 15,459,259,488,338
90,Player 7,963,337,1008,417
90,ID 138,651,262,687,338
90,ID 142,1142,318,1169,387
90,ID 145,967,381,992,429
91,Player 5,702,249,742,311
91,Player 3,883,373,931,469
91,Player 4,632,345,681,425
91,Player 14,207,463,261,573
91,Player 13,269,190,298,267
91,Player 16,200,184,225,251
91,Player 11,471,128,495,185
91,Player 18,109,388,156,486
91,Player 1,1025,172,1061,227
91,ID 90,558,378,618,460
91,Player 8,669,129,693,179
91,Player 15,448,258,477,338
91,Player 7,964,338,1001,406
91,ID 138,640,262,678,336
91,ID 142,1130,318,1158,388
91,ID 145,964,377,992,432
92,Player 5,697,248,735,305
92,Player 3,877,372,924,466
92,Player 4,632,343,680,419
92,Player 14,201,461,254,572
92,Player 13,255,190,284,266
92,Player 16,187,184,212,251
92,Player 11,460,128,485,185
92,Player 18,98,386,146,486
92,Player 1,1018,171,1053,226
92,ID 90,556,377,616,461
92,Player 8,660,129,685,179
92,Player 15,436,258,466,338
92,Player 7,962,340,996,404
92,ID 138,629,262,667,337
92,ID 142,1118,319,1147,388
92,ID 145,962,383,989,434
93,Player 5,689,247,728,306
93,Player 3,870,371,916,464
93,Player 4,632,342,678,414
93,Player 14,189,459,243,574
93,Player 13,241,190,270,267
93,Player 16,174,184,199,251
93,Player 11,450,128,474,185
93,Player 18,87,384,137,485
93,Player 1,1011,171,1047,227
93,ID 90,554,376,613,460
93,Player 8,650,127,676,179
93,Player 15,424,258,455,339
93,Player 7,952,341,996,426
93,ID 138,619,263,658,336
93,ID 142,1106,319,1135,389
93,ID 145,961,384,988,436
93,ID 148,689,264,726,311
94,Player 5,686,247,725,305
94,Player 3,863,370,907,463
94,Player 4,631,341,677,415
94,Player 14,179,459,233,575
94,Player 13,227,191,256,267
94,Player 16,160,183,185,252
94,Player 11,440,128,463,184
94,Player 18,78,384,127,483
94,Player 1,1003,170,1041,228
94,ID 90,550,375,610,460
94,Player 8,640,128,667,179
94,Player 15,412,259,443,340
94,Player 7,947,342,993,433
94,ID 138,610,264,649,336
94,ID 142,1093,320,1122,387
94,ID 148,687,265,725,311
95,Player 5,681,246,721,308
95,Player 3,849,369,894,462
95,Player 4,633,340,679,415
95,Player 14,170,460,225,575
95,Player 13,214,191,242,267
95,Player 16,147,183,172,252
95,Player 11,428,128,452,184
95,Player 18,68,383,118,481
95,Player 1,996,170,1034,228
95,ID 90,549,375,611,461
95,Player 8,630,128,658,180
95,Player 15,399,260,431,340
95,Player 7,940,342,989,436
95,Player 9,566,380,620,464
95,ID 138,602,265,641,337
95,ID 142,1081,320,1111,388
96,Player 5,675,246,717,312
96,Player 3,838,367,884,458
96,Player 4,631,339,677,414
96,Player 14,161,460,216,574
96,Player 13,200,191,229,268
96,Player 16,133,183,158,251
96,Player 11,417,127,440,184
96,Player 18,60,384,110,480
96,Player 1,992,172,1028,226
96,ID 90,547,374,612,463
96,Player 8,621,128,649,181
96,Player 15,386,260,418,340
96,Player 7,934,340,986,438
96,Player 9,566,380,621,466
96,ID 138,595,265,633,337
96,ID 142,1069,319,1099,388
96,ID 150,1255,214,1275,270
97,Player 5,671,246,710,311
97,Player 3,832,365,878,453
97,Player 4,628,336,676,413
97,Player 14,154,462,208,574
97,Player 13,186,191,215,269
97,Player 16,120,183,144,251
97,Player 11,404,127,428,184
97,Player 18,52,385,102,480
97,Player 1,989,173,1023,226
97,ID 90,546,374,612,463
97,Player 8,613,128,640,180
97,Player 15,373,260,405,341
97,Player 7,930,341,982,441
97,Player 9,565,377,619,467
97,ID 138,588,265,625,337
97,ID 142,1057,319,1088,388
97,ID 150,1250,210,1272,270
98,Player 5,661,246,702,313
98,Player 3,828,364,873,451
98,Player 4,627,333,677,410
98,Player 14,148,463,202,574
98,Player 13,172,191,202,269
98,Player 16,106,183,130,251
98,Player 11,392,126,416,184
98,Player 18,48,386,97,480
98,Player 1,986,172,1021,226
98,Player 8,605,128,632,180
98,Player 15,360,258,394,341
98,Player 7,933,343,980,436
98,Player 9,564,376,620,468
98,ID 138,579,264,617,336
98,ID 142,1045,318,1077,388
98,ID 145,940,384,970,442
98,ID 150,1248,209,1270,270
99,Player 5,657,245,696,310
99,Player 3,824,363,868,449
99,Player 4,626,332,676,408
99,Player 14,143,463,197,576
99,Player 13,158,191,188,269
99,Player 16,92,182,116,251
99,Player 11,380,126,404,184
99,Player 18,41,386,91,481
99,Player 1,981,170,1015,225
99,Player 8,595,128,622,181
99,Player 15,348,258,382,340
99,Player 7,929,344,977,438
99,Player 9,552,376,606,468
99,ID 138,571,264,609,336
99,ID 142,1034,318,1063,381
99,ID 145,937,382,968,442
99,Player 2,1231,207,1279,272
100,Player 5,651,244,688,307
100,Player 3,817,361,862,449
100,Player 4,624,330,674,407
100,Player 14,134,463,189,577
100,Player 13,143,191,173,269
100,Player 16,77,182,100,251
100,Player 11,367,126,393,184
100,Player 18,30,384,82,483
100,Player 1,973,168,1009,226
100,Player 8,584,128,611,180
100,Player 15,337,258,371,340
100,Player 7,924,344,971,441
100,Player 9,551,374,603,469
100,ID 142,1020,319,1052,386
100,ID 145,934,382,966,443
100,Player 2,1229,207,1277,272
100,ID 155,1267,278,1278,327
101,Player 5,641,242,682,311
101,Player 3,808,359,854,447
101,Player 4,627,329,676,408
101,Player 14,123,461,177,578
101,Player 13,128,192,158,270
101,Player 16,63,182,86,251
101,Player 11,354,126,380,184
101,Player 18,19,382,73,483
101,Player 1,965,168,1002,228
101,Player 8,573,128,601,182
101,Player 15,327,258,361,340
101,Player 7,918,345,966,443
101,Player 9,547,373,599,468
101,ID 142,1007,319,1041,388
101,Player 2,1226,209,1271,272
101,ID 155,1266,279,1279,335
102,Player 5,632,242,674,313
102,Player 3,798,356,844,444
102,Player 4,627,328,676,408
102,Player 14,111,460,166,578
102,Player 13,113,192,143,271
102,Player 16,48,182,71,251
102,Player 11,340,126,366,184
102,Player 18,8,380,63,481
102,Player 1,958,167,996,229
102,Player 8,563,128,591,183
102,Player 15,317,258,350,340
102,Player 7,912,347,961,445
102,Player 9,542,372,594,468
102,ID 138,537,261,577,336
102,ID 142,995,320,1028,389
102,Player 2,1219,210,1264,271
102,ID 155,1262,280,1275,334
103,Player 5,624,242,666,313
103,Player 3,791,353,837,440
103,Player 4,630,342,670,407
103,Player 14,100,460,156,578
103,Player 13,97,192,127,271
103,Player 16,32,182,56,251
103,Player 11,326,126,353,183
103,Player 18,0,379,54,479
103,Player 1,950,168,988,230
103,Player 8,552,127,582,184
103,Player 15,305,258,338,341
103,Player 7,905,347,956,445
103,Player 9,541,371,594,468
103,ID 138,528,261,568,337
103,ID 142,982,321,1016,389
103,Player 2,1210,210,1255,270
103,ID 155,1260,281,1274,336
104,Player 5,616,243,660,314
104,Player 3,786,351,832,439
104,Player 4,629,331,673,404
104,Player 14,91,460,147,577
104,Player 13,82,192,113,271
104,Player 16,18,183,43,251
104,Player 11,313,126,340,183
104,Player 18,0,379,47,478
104,Player 1,945,170,982,231
104,Player 8,543,127,573,183
104,Player 15,293,259,325,342
104,Player 7,904,347,956,445
104,Player 9,539,372,593,468
104,ID 142,970,321,1003,389
104,Player 2,1203,210,1249,273
104,Player 10,1236,272,1277,330
105,Player 5,609,244,653,315
105,Player 3,779,349,825,439
105,Player 4,630,328,674,401
105,Player 14,81,462,137,578
105,Player 13,67,192,98,272
105,Player 16,4,183,30,252
105,Player 11,300,125,328,182
105,Player 18,0,380,41,479
105,Player 1,941,170,977,231
105,Player 8,536,128,564,183
105,Player 15,279,259,312,343
105,Player 7,903,346,955,446
105,Player 9,544,373,597,469
105,ID 142,957,322,990,389
105,Player 2,1196,211,1244,274
105,Player 10,1232,268,1276,329
106,Player 5,604,245,646,315
106,Player 3,773,347,818,438
106,Player 4,633,327,677,400
106,Player 14,73,464,128,579
106,Player 13,51,192,82,272
106,Player 16,0,182,21,252
106,Player 11,288,123,316,181
106,Player 18,0,381,34,481
106,Player 1,935,170,969,229
106,Player 8,527,128,554,182
106,Player 15,266,260,299,343
106,Player 7,902,345,954,446
106,Player 9,543,375,594,472
106,ID 142,944,323,978,389
106,Player 2,1194,211,1241,274
106,Player 10,1229,267,1273,328
107,Player 5,599,245,641,315
107,Player 3,762,343,809,438
107,Player 4,630,326,674,399
107,Player 14,66,465,120,579
107,Player 13,36,192,68,272
107,Player 16,0,182,8,253
107,Player 11,276,123,304,180
107,Player 18,0,381,26,481
107,Player 1,927,169,961,229
107,Player 8,516,127,544,182
107,Player 15,253,261,286,343
107,Player 7,897,343,948,443
107,Player 9,540,377,587,471
107,ID 142,932,323,966,390
107,Player 2,1194,212,1240,274
107,Player 10,1227,269,1270,329
108,Player 5,593,245,634,315
108,Player 3,755,340,801,432
108,Player 4,625,325,669,396
108,Player 14,60,465,113,581
108,Player 13,21,192,53,273
108,Player 11,265,122,292,180
108,Player 1,919,168,953,227
108,Player 8,506,127,534,182
108,Player 15,239,261,273,344
108,Player 7,893,342,944,442
108,Player 9,536,377,582,472
108,ID 142,920,323,953,386
108,Player 2,1190,212,1236,274
108,Player 10,1221,263,1268,330
109,Player 5,585,244,627,316
109,Player 3,749,338,791,423
109,Player 4,622,324,669,397
109,Player 14,51,465,103,580
109,Player 13,8,192,40,273
109,Player 11,253,122,279,180
109,Player 1,909,167,945,229
109,Player 8,495,128,523,184
109,Player 15,224,262,260,344
109,Player 7,890,342,939,441
109,Player 9,530,375,577,473
109,ID 138,470,258,513,337
109,ID 142,909,323,941,385
109,Player 2,1182,211,1229,275
109,Player 10,1213,260,1263,330
109,Player 17,1240,203,1274,261
110,Player 5,577,243,619,316
110,Player 3,742,336,784,420
110,Player 4,620,325,666,396
110,Player 14,38,465,91,583
110,Player 13,0,192,27,274
110,Player 11,240,122,267,181
110,Player 1,901,167,939,230
110,Player 8,485,128,514,184
110,Player 15,211,262,247,345
110,Player 7,887,342,936,442
110,Player 9,523,374,571,472
110,ID 138,461,261,504,337
110,ID 142,897,323,931,386
110,Player 2,1174,211,1221,274
110,Player 10,1205,257,1257,330
110,Player 17,1231,203,1270,268
111,Player 5,571,242,613,315
111,Player 3,737,335,779,420
111,Player 4,622,325,666,397
111,Player 14,27,463,81,584
111,Player 13,0,192,13,275
111,Player 11,227,122,254,182
111,Player 1,896,168,933,231
111,Player 8,476,127,505,184
111,Player 15,198,262,235,345
111,Player 7,885,342,934,444
111,Player 9,519,373,568,471
111,ID 138,452,261,496,337
111,ID 142,886,323,919,383
111,Player 2,1171,211,1217,274
111,Player 10,1202,257,1253,329
111,Player 17,1228,204,1268,271
112,Player 5,565,242,609,315
112,Player 3,732,335,773,420
112,Player 4,625,324,668,396
112,Player 14,17,463,73,584
112,Player 11,215,122,242,182
112,Player 1,892,170,928,231
112,Player 8,467,127,496,185
112,Player 15,186,262,224,345
112,Player 7,883,345,931,446
112,Player 9,515,373,566,471
112,ID 138,443,261,487,337
112,ID 142,874,322,909,386
112,Player 2,1171,212,1215,273
112,Player 10,1197,256,1249,329
112,Player 17,1224,205,1264,273
113,Player 5,559,242,603,315
113,Player 3,726,334,766,418
113,Player 4,627,324,671,395
113,Player 14,9,463,65,583
113,Player 11,202,123,229,181
113,Player 1,889,170,925,231
113,Player 8,459,127,488,184
113,Player 15,174,261,212,346
113,Player 7,882,347,930,447
113,Player 9,512,373,564,471
113,ID 138,436,262,478,337
113,ID 142,862,321,899,388
113,Player 2,1171,212,1214,273
113,Player 10,1195,257,1245,329
113,Player 17,1223,206,1262,272
113,ID 162,1261,551,1279,616
113,ID 163,6,498,70,583
114,Player 5,553,242,597,316
114,Player 3,718,332,759,417
114,Player 4,627,323,673,396
114,Player 14,0,465,55,582
114,Player 11,189,123,217,181
114,Player 1,885,170,920,231
114,Player 8,452,127,480,184
114,Player 15,163,261,201,347
114,Player 7,878,348,927,448
114,Player 9,509,375,560,472
114,ID 138,427,262,469,337
114,ID 142,852,320,889,388
114,Player 2,1167,212,1210,272
114,Player 10,1194,255,1243,328
114,Player 17,1219,207,1257,269
114,ID 162,1262,548,1279,614
114,ID 163,5,499,68,582
115,Player 5,550,242,593,316
115,Player 3,717,330,750,398
115,Player 4,624,323,672,398
115,Player 14,0,466,48,583
115,Player 11,176,123,204,180
115,Player 1,879,169,913,229
115,Player 8,443,127,471,184
115,Player 15,154,261,191,347
115,Player 7,871,348,922,447
115,Player 9,510,376,559,473
115,ID 142,842,319,880,388
115,Player 2,1161,211,1206,275
115,Player 10,1189,252,1238,328
115,Player 17,1221,207,1254,262
115,ID 162,1263,546,1279,613
116,Player 5,547,242,590,316
116,Player 3,715,329,744,388
116,Player 4,620,320,669,398
116,Player 14,0,466,43,584
116,Player 11,163,122,192,180
116,Player 1,871,167,906,228
116,Player 8,433,125,461,183
116,Player 15,144,260,180,347
116,Player 7,864,348,917,447
116,Player 9,510,377,558,473
116,ID 142,834,319,871,389
116,Player 2,1158,211,1200,271
116,Player 10,1181,249,1233,327
116,Player 17,1220,205,1252,258
117,Player 5,541,241,583,316
117,Player 3,709,327,737,383
117,Player 4,615,319,662,398
117,Player 14,0,465,39,586
117,Player 11,151,121,180,180
117,Player 1,864,167,899,228
117,Player 8,423,124,452,184
117,Player 15,132,260,167,347
117,Player 7,860,349,914,448
117,Player 9,506,375,554,473
117,ID 142,828,318,859,374
117,Player 2,1156,211,1199,271
117,Player 10,1177,246,1227,325
117,Player 17,1213,204,1254,270
117,Player 22,680,329,736,405
118,Player 5,533,240,575,316
118,Player 4,611,317,658,398
118,Player 14,0,465,32,587
118,Player 11,138,121,168,180
118,Player 1,857,166,894,228
118,Player 8,413,123,443,184
118,Player 15,120,260,154,347
118,Player 7,858,350,912,447
118,Player 9,500,374,549,471
118,ID 142,817,318,851,378
118,Player 2,1151,211,1196,274
118,Player 10,1173,245,1222,321
118,Player 17,1209,204,1252,275
118,ID 162,1257,526,1279,615
118,Player 22,679,328,734,403
119,Player 5,524,240,567,316
119,Player 4,606,314,654,398
119,Player 11,127,119,157,178
119,Player 1,850,165,889,229
119,Player 8,404,123,434,184
119,Player 15,108,260,143,347
119,Player 7,858,349,913,447
119,Player 9,497,372,548,468
119,ID 142,805,318,842,384
119,Player 2,1149,211,1196,280
119,Player 10,1169,242,1219,320
119,Player 17,1205,206,1248,278
119,ID 162,1255,521,1279,611
119,Player 22,676,327,732,402
119,ID 168,0,466,20,564
120,Player 5,516,240,559,316
120,Player 4,602,311,650,397
120,Player 11,116,118,144,177
120,Player 1,848,166,885,230
120,Player 8,393,123,423,183
120,Player 15,95,260,130,348
120,Player 7,857,348,911,447
120,Player 9,496,372,547,466
120,ID 142,793,317,833,386
120,Player 2,1147,211,1194,282
120,Player 10,1166,242,1216,319
120,Player 17,1201,206,1244,280
120,ID 162,1255,520,1279,609
120,Player 22,666,324,723,401
120,ID 168,0,467,19,566
121,Player 5,509,240,553,316
121,Player 4,597,310,645,395
121,Player 11,101,117,130,179
121,Player 1,840,167,876,230
121,Player 8,383,124,413,183
121,Player 15,80,260,117,348
121,Player 7,851,346,907,445
121,Player 9,494,371,544,466
121,ID 142,783,319,824,388
121,Player 2,1140,209,1189,283
121,Player 10,1162,242,1209,318
121,Player 17,1197,206,1239,279
121,ID 162,1257,520,1279,614
121,Player 22,656,322,714,400
122,Player 5,506,242,547,316
122,Player 4,592,308,640,394
122,Player 11,87,116,115,178
122,Player 1,834,167,868,229
122,Player 8,374,124,403,182
122,Player 15,64,260,102,348
122,Player 7,844,344,900,443
122,Player 9,484,371,535,466
122,ID 142,769,316,813,387
122,Player 2,1134,209,1182,281
122,Player 10,1150,242,1197,318
122,Player 17,1190,204,1230,277
122,ID 162,1256,516,1279,614
122,Player 22,648,323,706,400
123,Player 5,497,242,536,316
123,Player 3,665,318,699,388
123,Player 4,587,308,634,393
123,Player 11,72,116,99,178
123,Player 1,825,167,858,227
123,Player 8,364,124,392,182
123,Player 15,47,260,86,349
123,Player 7,837,343,894,441
123,Player 9,480,371,531,467
123,ID 138,352,254,396,335
123,ID 142,755,313,802,388
123,Player 2,1130,209,1178,282
123,Player 10,1140,240,1187,317
123,Player 17,1185,204,1222,270
123,ID 162,1256,512,1279,611
123,Player 22,644,337,690,399
124,Player 5,489,243,527,316
124,Player 3,654,317,691,392
124,Player 4,580,309,626,392
124,Player 11,56,116,85,179
124,Player 1,815,166,848,226
124,Player 8,352,123,380,181
124,Player 15,29,259,69,349
124,Player 7,831,342,889,441
124,Player 9,478,369,527,466
124,ID 138,345,253,387,333
124,ID 142,744,312,793,389
124,Player 10,1131,240,1178,317
124,Player 17,1177,202,1214,267
124,ID 162,1251,508,1279,609
124,Player 22,638,339,682,398
124,ID 172,1143,209,1169,257
125,Player 5,479,242,518,316
125,Player 3,644,317,683,394
125,Player 4,572,310,619,393
125,Player 11,41,116,70,179
125,Player 1,805,166,840,228
125,Player 8,339,123,368,183
125,Player 15,13,259,53,349
125,Player 7,825,343,884,441
125,Player 9,472,368,520,465
125,ID 138,337,252,378,333
125,ID 142,734,311,784,388
125,Player 10,1123,239,1170,315
125,Player 17,1167,202,1209,275
125,ID 162,1246,506,1275,608
125,ID 172,1139,210,1164,256
126,Player 5,471,242,510,317
126,Player 3,639,317,679,395
126,Player 4,565,309,612,392
126,Player 11,27,117,57,179
126,Player 1,797,165,834,229
126,Player 8,329,122,359,184
126,Player 15,0,259,40,349
126,Player 7,823,344,881,442
126,Player 9,466,367,516,465
126,ID 138,325,249,367,333
126,ID 142,724,310,775,389
126,Player 10,1117,238,1164,314
126,Player 17,1165,203,1209,278
126,ID 162,1242,504,1273,604
126,ID 172,1137,211,1161,254
127,Player 5,466,241,507,317
127,Player 3,636,315,676,393
127,Player 4,563,307,609,390
127,Player 11,15,117,46,179
127,Player 1,792,165,830,230
127,Player 8,322,122,352,184
127,Player 15,0,258,31,349
127,Player 7,826,344,882,443
127,Player 9,464,366,515,465
127,ID 138,317,248,359,332
127,ID 142,716,309,768,390
127,Player 10,1114,239,1159,310
127,Player 17,1166,204,1209,280
127,ID 162,1241,503,1272,600
